,frame,x1,y1,x2,y2,id,cat
1684,191.0,566.5513738801277,188.7354969539939,609.6484184081916,293.6582520337357,353.0,1.0
1685,191.0,211.9486565092209,212.2782996784277,225.22231780623306,255.96471149527434,352.0,0.0
1686,191.0,277.98867857597656,216.49002792033065,296.14704180844717,263.92943587158936,348.0,0.0
1687,191.0,54.30637525604389,155.4244415569483,112.38862398915263,333.7393318868512,345.0,0.0
1688,191.0,337.3481023184723,240.18641095674127,435.07902155998653,278.22159142926887,334.0,13.0
1689,191.0,155.72487876418322,198.51223221666814,186.96725512440972,276.3226474064513,317.0,0.0
1690,191.0,222.7293418725875,214.2566806977937,237.9571165058569,259.5530557056268,307.0,0.0
1691,192.0,231.17605194383128,219.30590147186743,241.8238481760249,262.69309972669424,359.0,0.0
1692,192.0,503.82848283793714,217.40694051411174,515.171417281919,243.59196080430615,358.0,0.0
1693,192.0,594.3337456840098,253.47010838696022,615.3153511442987,277.84945938688935,354.0,26.0
1694,192.0,568.1602186084284,190.4719376312006,611.937423295634,300.0828693003529,353.0,1.0
1695,192.0,212.53751829984566,215.01703165403978,225.23924497163756,258.1407132185558,352.0,0.0
1696,192.0,279.0089477542391,217.92132935433747,297.1036496388174,265.46273529553895,348.0,0.0
1697,192.0,340.10513998970805,242.59963282423413,437.06057636523747,280.9757101234222,334.0,13.0
1698,192.0,155.9819680546817,200.22048703531482,187.21356081453254,277.6718032015247,317.0,0.0
1699,192.0,223.16691373997358,215.21571052481318,237.86257628494903,260.8958366052501,307.0,0.0
1700,193.0,536.0661125000584,218.86054716863353,545.9335878595102,240.13955271151028,363.0,0.0
1701,193.0,41.049547821999454,147.8528541659374,102.95145097943882,341.14764523478175,361.0,0.0
1702,193.0,251.2322927824588,221.42722401166304,261.76770721754116,248.572526069623,360.0,0.0
1703,193.0,226.122120882066,216.5864263446963,239.4074288076159,263.177825033855,359.0,0.0
1704,193.0,598.1230173103341,254.76900981639315,618.0900288943238,278.25112817935087,354.0,26.0
1705,193.0,570.9297875869394,192.5728319947682,612.5336426048171,301.64281462460474,353.0,1.0
1706,193.0,213.5683044853069,216.34927717431952,225.87840240909088,258.50355889859986,352.0,0.0
1707,193.0,280.28352645922274,217.2839783763807,299.2044657175956,266.5858639299498,348.0,0.0
1708,193.0,341.9715280990097,242.742959411786,440.8236999631142,281.5011536263566,334.0,13.0
1709,193.0,156.24111620143393,199.97166992420023,187.77088986743516,277.79669498817816,317.0,0.0
1710,194.0,536.8472233095634,220.88793257442035,546.270242149655,241.81790711347008,363.0,0.0
1711,194.0,34.41235496785213,145.1823601427422,99.58840913070671,346.3472431513925,361.0,0.0
1712,194.0,252.72867349314714,225.03799351826922,262.85816574344545,249.96174851230853,360.0,0.0
1713,194.0,225.06497102638272,216.23281794820224,239.9635696578766,264.58693277357077,359.0,0.0
1714,194.0,507.86575986764245,219.4475470524417,519.0270288982001,245.87346226059432,358.0,0.0
1715,194.0,573.2339992969729,195.58514328722094,614.1148134263843,304.3079127443507,353.0,1.0
1716,194.0,213.5195984164475,216.81378598781947,226.47342205786478,260.0945288587051,352.0,0.0
1717,194.0,343.1786866461829,244.68802406578672,444.2528247585253,285.7669179017974,334.0,13.0
1718,194.0,156.27627135850457,200.48381536648938,188.01740006536107,278.5639656509835,317.0,0.0
1719,195.0,604.0383373600243,256.94517027062597,621.9611632392566,283.0547298492302,367.0,26.0
1720,195.0,282.9343009900167,219.17931106269984,301.0654992496957,269.8202894167249,366.0,0.0
1721,195.0,325.9262528429896,225.22559106654836,334.0736721813962,249.77428397409466,364.0,0.0
1722,195.0,26.01073978753155,141.60384848703038,94.60136092803455,349.6481788491426,361.0,0.0
1723,195.0,253.84262767538615,224.05366486858273,263.99282820847753,249.47832501257133,360.0,0.0
1724,195.0,224.01723666769124,219.77448807464953,239.52248527668502,266.7769353633267,359.0,0.0
1725,195.0,576.3290093312529,195.75065638572397,617.1483283489594,305.50287187682807,353.0,1.0
1726,195.0,213.12116927777845,218.82415089779312,225.64325778318135,260.9176109963598,352.0,0.0
1727,195.0,343.280797867527,245.47655045142272,446.4318112421356,287.99315511175,334.0,13.0
1728,195.0,157.36735106919113,200.67072934727514,188.9678847252787,278.877145770322,317.0,0.0
1729,196.0,512.1673774570792,220.6078465196843,522.8323229024894,246.39185383988422,369.0,0.0
1730,196.0,604.3590534704188,256.7448894641808,623.8171065134811,284.25503412596333,367.0,26.0
1731,196.0,281.4782600359471,217.57566302094816,300.75697652191354,270.7182680615938,366.0,0.0
1732,196.0,16.614293812627643,138.1691156839642,86.89281929398274,350.63188098513456,361.0,0.0
1733,196.0,253.20255994583152,223.7711317014347,262.91532068902376,249.1129005386264,360.0,0.0
1734,196.0,223.52193960287144,220.52984991216022,238.95802005231337,266.24544904272796,359.0,0.0
1735,196.0,578.9339032941305,195.9541782716964,620.0472633316601,307.17189290833585,353.0,1.0
1736,196.0,213.7224018959966,220.8963524838733,225.95337929200127,261.91669788553844,352.0,0.0
1737,196.0,344.3370738187733,246.6745265207317,448.7401173250747,289.89861914011044,334.0,13.0
1738,196.0,157.79651549409004,201.1975101365685,189.28547473906167,279.2043784155166,317.0,0.0
1739,197.0,605.2135751445663,258.91032301165154,624.9211558306932,285.6308818186678,367.0,26.0
1740,197.0,280.37298584241915,217.82453259799954,300.6539394016185,272.7885365570331,366.0,0.0
1741,197.0,327.0378946182252,227.32244671251752,335.0145297007715,251.7299409090992,364.0,0.0
1742,197.0,253.62521525685483,226.322728586957,262.59574641763487,250.63398833733288,360.0,0.0
1743,197.0,224.70401055880137,223.04977476162057,239.67977238720124,267.2634184807368,359.0,0.0
1744,197.0,213.42829978611522,221.47189566793844,225.89176128718137,263.11441755824933,352.0,0.0
1745,197.0,345.81183489062977,247.98419530692095,449.7295806282128,291.05857375632695,334.0,13.0
1746,197.0,156.84066722280986,202.7275883312616,188.53427910814733,280.6202924112992,317.0,0.0
1747,198.0,582.8809221655425,197.34378564208214,621.118778194026,307.65621435791786,373.0,0.0
1748,198.0,-0.7550264504914637,139.28669902787772,72.75632489236122,357.712901451547,372.0,0.0
1749,198.0,378.48075593902223,229.73334787415874,390.5193440284633,245.26662713396988,371.0,0.0
1750,198.0,605.729123285585,260.0452673003442,626.3711793489358,286.13898134158467,367.0,26.0
1751,198.0,280.8859295076028,220.47107491173185,301.4330933574355,274.6275148762377,366.0,0.0
1752,198.0,326.36685543084167,227.65223698670007,334.3613238981699,252.61841206786926,364.0,0.0
1753,198.0,253.99967921308837,227.30315538930415,262.93247311115056,251.67748261983002,360.0,0.0
1754,198.0,224.20813839381208,220.62580047987854,240.23112069305262,267.3464523483818,359.0,0.0
1755,198.0,213.2565118885186,220.57130498211328,225.92033275631084,263.2854638095183,352.0,0.0
1756,198.0,347.7656678505216,247.14335047544486,451.2130284016389,288.876035458283,334.0,13.0
1757,198.0,157.55456669858964,204.00296635186692,189.1073835834724,281.77118911072915,317.0,0.0
1758,199.0,585.9183998303516,198.10541584462922,623.9048289069016,307.83573681097766,373.0,0.0
1759,199.0,-3.35989548559888,145.15758157053057,61.419736158118454,359.60672341247357,372.0,0.0
1760,199.0,280.9175665853017,222.01759470760183,301.83739476767033,277.33936161976777,366.0,0.0
1761,199.0,225.00717369424254,224.1874879869244,240.87670288573125,271.08893759815595,359.0,0.0
1762,199.0,213.6608701332974,222.8424078193056,226.12279749213695,266.05079728428876,352.0,0.0
1763,199.0,346.95617918566603,248.17735593614907,450.5888045541523,288.6398790043296,334.0,13.0
1764,199.0,159.61348946700534,206.6731570296634,190.78162708410233,284.58863802850965,317.0,0.0
1765,200.0,586.5634134147949,197.2893143826614,625.0660972700377,307.97153809414397,373.0,0.0
1766,200.0,-3.714292140388878,147.4601570138354,54.536496324977264,359.4301630144189,372.0,0.0
1767,200.0,280.3289069648489,220.94040321541834,301.86712103208254,277.571984679434,366.0,0.0
1768,200.0,224.29466828052182,223.01973804975194,240.79810101578482,271.4613617398627,359.0,0.0
1769,200.0,212.55086189665136,226.51864852350053,224.79217578035386,268.2088087248589,352.0,0.0
1770,200.0,348.75819803362174,248.9071928492564,450.75471003518453,287.542000041855,334.0,13.0
1771,201.0,161.83374135105998,206.42678342346846,192.1661587687962,283.573516216963,378.0,0.0
1772,201.0,586.8440296978293,197.64114737074303,626.6245873995882,310.54531967036485,373.0,0.0
1773,201.0,-4.248872347412526,163.35313317861107,44.33598245860371,360.2349823261335,372.0,0.0
1774,201.0,279.9310696701995,222.27634964521496,301.3770241565231,278.6045412514503,366.0,0.0
1775,201.0,223.29303244406682,223.04816250841753,240.18797556888993,272.39376688146626,359.0,0.0
1776,201.0,212.3078307989733,226.23609771407394,224.77817559232895,268.634909613294,352.0,0.0
1777,201.0,348.4812474314828,249.35274895971818,450.3717854397742,287.59631872481447,334.0,13.0
1778,202.0,9.727962646340067,260.7127720604981,41.273735316105,319.2872279395019,380.0,26.0
1779,202.0,161.29401760642222,204.87972624261386,192.764753328115,284.0028082981676,378.0,0.0
1780,202.0,584.1202450732331,196.53423389050596,627.5388038344366,313.2724219093379,373.0,0.0
1781,202.0,-3.78960109155269,174.4608717354282,37.37175063505407,359.89008110970894,372.0,0.0
1782,202.0,279.61518956366353,221.15472892810627,300.69782686202257,277.737157477612,366.0,0.0
1783,202.0,222.71347309367152,222.32981432320997,239.52683119788108,272.05982094268705,359.0,0.0
1784,202.0,211.52144832822032,224.66624704265,224.15012727611466,267.55081807646104,352.0,0.0
1785,202.0,351.5664393049501,250.06519926651532,452.17937010284913,287.7139725908548,334.0,13.0
1786,203.0,494.9094299268253,227.25006443839317,505.0905700731747,254.74993556160683,382.0,0.0
1787,203.0,161.29441600929025,205.0207101683379,193.59760572595306,284.58362011282975,378.0,0.0
1788,203.0,582.7496269540209,197.97510964015572,628.1856691454213,315.1751066118001,373.0,0.0
1789,203.0,278.7307702456343,222.2398899220759,300.5557083989793,279.23267989160695,366.0,0.0
1790,203.0,223.19197674720672,222.16010237497218,239.94480852818035,272.43845110230427,359.0,0.0
1791,203.0,211.52237876520178,223.17008659725002,224.94025663778115,267.99358054767197,352.0,0.0
1792,203.0,351.67030401794995,250.60379577188206,452.5364432195908,288.129870442338,334.0,13.0
1793,204.0,160.77475969728698,205.42271760188012,194.320118455299,285.1951212301864,378.0,0.0
1794,204.0,583.3595493702998,197.91346478078802,630.04388338361,314.94685468937575,373.0,0.0
1795,204.0,278.46092087050124,219.9955183435363,301.1378600965995,277.659237864265,366.0,0.0
1796,204.0,223.23596893963241,221.8708813838793,239.6024795547329,272.09284725740196,359.0,0.0
1797,204.0,210.75367089651698,222.1509159800932,224.69890194812737,267.9182242994174,352.0,0.0
1798,204.0,352.98367955560394,250.3356944232905,455.2327986920497,288.09068982168395,334.0,13.0
1799,205.0,161.18960230450057,205.68162733426658,195.42378340855896,285.2558934928854,378.0,0.0
1800,205.0,585.5906093443739,198.08713849433593,633.4487024991167,315.2837423947723,373.0,0.0
1801,205.0,277.71834204100406,219.4594445988722,300.0108926609817,277.3885879596899,366.0,0.0
1802,205.0,224.82964465107034,221.7039245742261,241.2218743964043,271.97783751846595,359.0,0.0
1803,205.0,355.47680785982817,250.0161357819892,458.0970779567937,287.6247199668412,334.0,13.0
1804,206.0,160.9013959728015,205.40460794715722,194.76615393898814,284.2039739587491,378.0,0.0
1805,206.0,588.9005148633879,197.4974743483577,636.1977605550422,314.64808640049887,373.0,0.0
1806,206.0,278.04656641690735,219.5104282074308,300.9970572564822,277.66915678497185,366.0,0.0
1807,206.0,225.44231702001565,222.1122334907917,241.83517189398668,272.0868024971551,359.0,0.0
1808,206.0,211.25249099712912,225.20368480835106,224.52097867657793,268.2488824579186,352.0,0.0
1809,206.0,354.5659031560317,249.60719280281052,458.98891707913526,287.7232694546728,334.0,13.0
1810,207.0,348.89035873580235,251.22238878896755,364.1095412967121,281.77751124354694,387.0,13.0
1811,207.0,161.0032955014274,206.00701071538236,195.00239105267528,284.5275550265407,378.0,0.0
1812,207.0,591.6993619283589,196.6424364450615,637.5595272591515,312.98886662980374,373.0,0.0
1813,207.0,277.8452175118482,217.9710564872853,301.0477513486377,277.9824815610436,366.0,0.0
1814,207.0,225.0170763943296,218.84487153597559,242.72712268986618,271.57044529393244,359.0,0.0
1815,207.0,210.99967931974763,223.56170268270208,224.2038535007317,267.20866972119296,352.0,0.0
1816,207.0,356.27320585933734,249.55336397062572,461.75629471218184,288.30325425947154,334.0,13.0
1817,208.0,535.1146571581372,221.73696063140704,546.8850679312774,249.26303936859296,389.0,0.0
1818,208.0,160.8316128425708,205.1751244193739,194.5936034515006,283.63765764332334,378.0,0.0
1819,208.0,593.8907350883006,195.77750866360608,638.1431506464247,312.22342815569255,373.0,0.0
1820,208.0,277.42111314171194,216.64586922628877,301.4281169616823,278.82576436667745,366.0,0.0
1821,208.0,224.7977779699772,219.49893516767668,242.46596745587763,272.74817345457944,359.0,0.0
1822,208.0,211.5846648179441,223.35741084846936,224.73271000461108,267.1086169567192,352.0,0.0
1823,208.0,358.7129983542309,249.70906397100129,464.84532634990023,288.3384760697764,334.0,13.0
1824,209.0,161.32857528718694,204.78942750129704,194.54977915254028,282.7180331666245,378.0,0.0
1825,209.0,595.4104466254115,194.9826723256332,638.2155214577089,311.73248898534933,373.0,0.0
1826,209.0,276.48514076138497,215.34418709948045,301.04103934275963,279.27240883765546,366.0,0.0
1827,209.0,225.0853654484671,219.58471030883098,243.30897329349153,273.3397636046827,359.0,0.0
1828,209.0,211.156581004397,222.12406863572576,224.27380119227516,266.2460010646439,352.0,0.0
1829,209.0,358.50900340619734,248.53752572832605,467.0518857517181,288.26688479639176,334.0,13.0
1830,210.0,539.973941828998,220.06473172074655,550.0257585305706,245.93546803954112,391.0,0.0
1831,210.0,161.7622236987706,203.3081344463719,194.94715154418915,281.0396468570551,378.0,0.0
1832,210.0,597.0105725087976,193.8653115579624,639.0955544797152,311.0397557982132,373.0,0.0
1833,210.0,274.7379629555158,213.44934234902573,299.6694219560372,278.86055913928993,366.0,0.0
1834,210.0,224.24429902792832,216.565630874698,242.61039245781922,272.00754245460473,359.0,0.0
1835,210.0,211.48743580266677,222.85478072428506,224.26487042087228,266.0171742304731,352.0,0.0
1836,210.0,363.04078933577546,248.31588514302737,471.6730241466737,287.35657139335126,334.0,13.0
1837,211.0,357.26658032574966,223.69929452816828,375.73351955439415,245.30120487255087,392.0,0.0
1838,211.0,541.3705293205011,218.8128309188486,552.5703941055382,246.1284745564701,391.0,0.0
1839,211.0,161.9358922638526,203.3008920911114,195.0720015603687,280.56104091068084,378.0,0.0
1840,211.0,598.1743969500604,193.42071501514306,639.4267212680514,310.80758751204354,373.0,0.0
1841,211.0,273.5687450319193,213.42515508497394,299.0213889645495,279.3232823622621,366.0,0.0
1842,211.0,223.25755142633892,215.78770429117847,241.70308354351084,272.4359997218561,359.0,0.0
1843,211.0,210.0487610922838,219.71261249394232,223.2133096049274,264.1075616438977,352.0,0.0
1844,211.0,363.66894127093155,248.99868914003682,473.7607078356408,287.54770403368667,334.0,13.0
1845,212.0,542.1111010349039,218.14110453011375,553.3025393871828,245.81399952259426,391.0,0.0
1846,212.0,161.81891747022377,203.6203496102658,194.62338019814297,280.754128668999,378.0,0.0
1847,212.0,598.7210825762731,192.84234830320787,639.349307304692,309.8216912959675,373.0,0.0
1848,212.0,272.87348455531264,212.91369067570884,298.39835667604393,279.34519752691875,366.0,0.0
1849,212.0,222.22557915492334,214.63754027097298,240.71277955060165,272.1423520814882,359.0,0.0
1850,212.0,208.7989879283047,219.27711368895515,222.21742122431488,263.9328190233039,352.0,0.0
1851,212.0,363.791823490671,249.16237520800814,475.20760027665375,287.0608491322171,334.0,13.0
1852,213.0,360.12861688450596,220.65869850344933,376.7642610798275,242.27008006950325,392.0,0.0
1853,213.0,161.98927572202385,201.2388976150237,194.8930983049174,278.7154098679998,378.0,0.0
1854,213.0,599.156111087366,191.69014414117552,639.6625873566805,309.07942734921426,373.0,0.0
1855,213.0,272.44638463340107,212.3055475601214,297.6988606773956,278.4573485916347,366.0,0.0
1856,213.0,220.895037159545,213.17060969822333,239.97853959183183,271.09966279467415,359.0,0.0
1857,213.0,207.33212197232783,216.89947956333862,221.53826231582835,262.8177746184875,352.0,0.0
1858,214.0,545.9998002397124,220.99950059928085,556.9998002397124,246.99950059928085,395.0,0.0
1859,214.0,372.01898465540575,250.63211019824118,480.9802163034437,290.3666912400329,394.0,13.0
1860,214.0,162.52914087893816,202.81761015391822,195.17133336130786,280.1261569662682,378.0,0.0
1861,214.0,599.7834091116986,193.21183128577408,639.8963250996892,310.8003553053652,373.0,0.0
1862,214.0,270.7330459007742,213.27627786207816,296.39420288100234,280.19912950397975,366.0,0.0
1863,214.0,220.28024974533227,213.46385556482417,239.82635668748006,273.13227210349123,359.0,0.0
1864,214.0,206.62572634090102,216.06791287770054,221.44927602657506,264.29772209495604,352.0,0.0
1865,215.0,546.2835731318277,221.03700342417108,557.8926632619281,247.55070592120097,395.0,0.0
1866,215.0,371.0248602332141,250.33779131648146,483.3864598986904,290.4263072423581,394.0,13.0
1867,215.0,162.94018237112618,202.9264349933567,195.71838253359493,280.5151804421292,378.0,0.0
1868,215.0,269.54090335318125,212.9083142177646,295.8205082572569,281.5970764886594,366.0,0.0
1869,215.0,219.9868065856281,213.3022381262195,239.8479505848242,274.1833198487377,359.0,0.0
1870,215.0,206.11430857558744,218.86842965260757,221.02712221670404,265.68068952076345,352.0,0.0
1871,216.0,603.8810534676804,194.39647549585274,639.1188466521758,311.60352450414723,397.0,0.0
1872,216.0,545.2924904629766,220.4162086208873,557.3010356819638,248.0331821858694,395.0,0.0
1873,216.0,365.66012299775326,249.4009509021609,483.72482885161907,291.0303829345741,394.0,13.0
1874,216.0,163.41448492940233,202.36678316797537,196.9100563776461,280.6237861755955,378.0,0.0
1875,216.0,267.5180803119353,212.71199876694564,293.93908191371344,282.833842857617,366.0,0.0
1876,216.0,219.8372353295219,214.356501647507,239.91330041373578,276.08285546704485,359.0,0.0
1877,216.0,204.97761190427278,219.3555162164916,220.52502500894965,266.1359855578933,352.0,0.0
1878,217.0,236.18030600216545,218.45348409095416,251.81979387797836,267.5466157891897,398.0,0.0
1879,217.0,605.4852341220814,194.58981429850093,639.4558421236696,311.4101857014991,397.0,0.0
1880,217.0,367.748271008578,252.03849959226744,484.17962311312743,292.92436818898744,394.0,13.0
1881,217.0,163.7624653868597,202.98376348698378,197.17695132896475,281.8236552467879,378.0,0.0
1882,217.0,204.61336307653434,218.43261949223566,220.94462214309598,266.7624539946877,352.0,0.0
1883,218.0,549.2854343799727,219.28056252110406,560.7146655001711,249.7196372391836,403.0,0.0
1884,218.0,217.2028262158162,211.40274713512878,238.79737354447147,276.5975525053027,401.0,0.0
1885,218.0,585.844959440399,218.37452701553013,604.1552403198887,261.625972385189,400.0,0.0
1886,218.0,264.0000998801438,212.0,292.0000998801438,285.0,399.0,0.0
1887,218.0,235.0671940679474,216.22526361828724,251.93288234190845,267.8336601359617,398.0,0.0
1888,218.0,606.5550584841379,194.95912451725457,639.5528335138514,311.8879581373131,397.0,0.0
1889,218.0,367.9234274060677,250.1987974259727,488.52221455325827,292.39597844275266,394.0,13.0
1890,218.0,164.08728212415784,202.90906240401296,197.7235720638191,281.9421822833663,378.0,0.0
1891,219.0,352.7958930262205,224.48455654654845,370.2042068539233,264.51504393287627,405.0,0.0
1892,219.0,203.14368987850008,219.56441804555408,218.8562102413561,267.43488279343916,404.0,0.0
1893,219.0,549.8233212032502,216.80640371716504,562.0002131734265,249.25259644693983,403.0,0.0
1894,219.0,369.88755005346644,224.2635968606692,380.1124249546621,247.73635315558803,402.0,0.0
1895,219.0,216.06940758651797,212.99737528400337,237.93074523319382,277.64976987920573,401.0,0.0
1896,219.0,586.1043644462455,219.10954206607798,604.719246340287,261.5377559168429,400.0,0.0
1897,219.0,262.2114505076304,208.29380991493963,291.78870231208134,284.9415794626327,399.0,0.0
1898,219.0,233.5684883872573,215.05667308956038,249.89030678242338,266.98835225788264,398.0,0.0
1899,219.0,606.2438456459698,194.0540341981128,639.3184223700983,313.0073912582311,397.0,0.0
1900,219.0,368.0370344579247,250.22034096461076,492.7499569211804,293.641149276629,394.0,13.0
1901,219.0,164.05855765912648,203.08890525997603,198.71983602540453,281.78672427640294,378.0,0.0
1902,220.0,348.603411167334,223.0809445952461,367.7497493088804,264.27183383168887,405.0,0.0
1903,220.0,201.181221479547,216.48593896481577,217.11293883256258,266.2196942989101,404.0,0.0
1904,220.0,550.8488351527155,217.53111686949836,563.01626133849,248.90228222959894,403.0,0.0
1905,220.0,368.0234018136281,223.6107618151764,380.3208730256025,248.52690684540826,402.0,0.0
1906,220.0,214.75723323468242,212.5461322576131,236.3957703775173,277.7957732399112,401.0,0.0
1907,220.0,585.8379152377034,217.6182359831057,604.3330590777506,260.72375578118596,400.0,0.0
1908,220.0,263.3422348837791,207.6920492787409,292.8932646558266,284.8762101957671,399.0,0.0
1909,220.0,232.02662147365066,215.7764142518629,246.66539871489988,266.59989227572504,398.0,0.0
1910,220.0,604.4046738819769,192.54669775719893,638.713830452309,313.8216869706552,397.0,0.0
1911,220.0,365.93303975919594,248.47809545616158,494.2083830511683,293.68985659145744,394.0,13.0
1912,220.0,163.4931866872059,202.9693930906075,198.3223486819525,281.9223328469044,378.0,0.0
1913,221.0,350.2672463860916,228.10484522394316,367.4735165773248,267.3298673816902,405.0,0.0
1914,221.0,201.46870893858292,216.12504397658435,216.9915722711684,266.496936585848,404.0,0.0
1915,221.0,551.9222940252158,219.20062170223193,563.9772924318523,248.98327996259442,403.0,0.0
1916,221.0,366.65116123412616,222.81423917338577,380.4540213267965,249.30441415497182,402.0,0.0
1917,221.0,213.85871876650663,212.2248046093966,235.860844023735,278.7668286217069,401.0,0.0
1918,221.0,586.2972402771178,218.94163529779766,603.6985902019854,261.17378455703175,400.0,0.0
1919,221.0,263.69046846031745,208.33419487253008,293.1785798603677,285.7310254005055,399.0,0.0
1920,221.0,233.0700317171434,216.51614624832743,247.97942616410572,268.2571523191838,398.0,0.0
1921,221.0,600.884733346986,191.5328829705842,637.8256020819224,315.30557950749244,397.0,0.0
1922,221.0,366.89056197723,248.30291698679522,497.05248020569974,294.5907952501054,394.0,13.0
1923,221.0,164.00061376288613,203.35000458388123,198.08722064315896,282.86335402226035,378.0,0.0
1924,222.0,350.30281842132933,225.65434066420158,367.97887595594193,267.9407380664426,405.0,0.0
1925,222.0,201.69779910185844,216.33035678119154,216.90043373900278,266.34443090919115,404.0,0.0
1926,222.0,554.2242151550329,220.40976990890672,565.918491019401,249.8287590601325,403.0,0.0
1927,222.0,368.2336879597675,226.22474715684115,381.6028971022098,249.67511507796775,402.0,0.0
1928,222.0,213.0349638845786,211.80714925565417,235.61290187752547,279.3547606726815,401.0,0.0
1929,222.0,588.3726521181125,219.03896760097123,606.0170930818547,261.66745108549543,400.0,0.0
1930,222.0,264.2422855248288,207.60635123477027,295.0302234837116,286.98528781929076,399.0,0.0
1931,222.0,232.5532572311768,216.5357874887764,247.27068389964043,269.07546419488176,398.0,0.0
1932,222.0,597.7234942258442,191.34145736607115,637.3737401147014,316.35427769781757,397.0,0.0
1933,222.0,369.8527693420874,248.5553861919748,502.1903416585749,295.2596136615205,394.0,13.0
1934,222.0,165.52325447534488,203.59391289713483,199.9253290534384,283.12405971172586,378.0,0.0
1935,223.0,349.68436928530144,224.0017996299124,366.6238502533203,264.44210509874154,405.0,0.0
1936,223.0,201.37410685877617,216.24023715148505,215.09943370495105,264.2764908328022,404.0,0.0
1937,223.0,211.17523002595246,211.60844186442984,233.63968899696724,278.86796197356244,401.0,0.0
1938,223.0,263.9493544514027,206.84443508054326,294.67275507042456,286.5203943023246,399.0,0.0
1939,223.0,231.36743998180438,213.41336460433686,246.71014008495283,267.6125349644483,398.0,0.0
1940,223.0,597.1096783301084,190.17664575213212,637.4315784084536,314.3877762892195,397.0,0.0
1941,223.0,370.7974647336213,247.9229338902922,504.81795938224417,294.8643771627854,394.0,13.0
1942,223.0,164.83521539466386,201.32789415763435,198.59889269102587,281.00272386315646,378.0,0.0
1943,224.0,349.82373418693214,225.45042343380044,367.30997698135286,266.9290973460331,405.0,0.0
1944,224.0,201.53751667829042,215.55782038844126,214.98365702235262,264.9916287244737,404.0,0.0
1945,224.0,210.52749189192886,211.55203844451253,233.03832261094422,280.0595300457866,401.0,0.0
1946,224.0,589.2533304157115,217.53978220471387,607.6688862679958,261.74136819117547,400.0,0.0
1947,224.0,263.7910456135949,207.643873048746,295.96092984517367,288.7965363156793,399.0,0.0
1948,224.0,230.58323182166527,213.63754955996717,245.56635507297784,267.80807111990214,398.0,0.0
1949,224.0,598.4877611394688,190.6419287440273,638.6284115067249,314.80863675230887,397.0,0.0
1950,224.0,372.57115946555206,248.98032851305226,509.6053738718968,297.4135229033171,394.0,13.0
1951,224.0,165.32975787541722,201.75024960769636,198.62870346885734,281.53739720139527,378.0,0.0
1952,225.0,349.6013614882419,224.55239173049927,366.4821611753989,264.3138994070235,405.0,0.0
1953,225.0,210.35659527517925,209.97802305973548,232.85972396575232,279.2838035385222,401.0,0.0
1954,225.0,264.072103500849,207.67152219202865,295.37287113824897,288.5154625814536,399.0,0.0
1955,225.0,230.9113236800062,213.6739851211362,245.2824769152249,267.2783660958696,398.0,0.0
1956,225.0,603.0594129518724,190.18437945858446,640.4368986389927,313.58493991884075,397.0,0.0
1957,225.0,370.6704485998281,248.09849392055804,511.1798814850124,296.9632012342998,394.0,13.0
1958,225.0,165.76468206556,200.27983335418259,199.03157557274938,280.7669098539071,378.0,0.0
1959,226.0,558.9033512301272,220.23788089885537,571.0964988186444,249.7621690848874,410.0,0.0
1960,226.0,202.37304374681943,215.88582239641565,215.84825545497526,269.62147593195243,404.0,0.0
1961,226.0,206.60876817691252,210.01268619093327,231.1402017003614,281.09217041282693,401.0,0.0
1962,226.0,265.8359667133258,207.98442744690192,295.50470330200585,288.1041958865108,399.0,0.0
1963,226.0,230.82052516670944,213.70459220586338,245.45500960294356,267.7626077387778,398.0,0.0
1964,226.0,606.6900803474401,190.9782095689487,641.2025379557014,314.1775839692972,397.0,0.0
1965,226.0,373.2659083351145,248.5797609577937,514.9675838490651,297.9441621609846,394.0,13.0
1966,226.0,165.64565016277072,200.68296031164334,199.4529921794864,281.4858037810715,378.0,0.0
1967,227.0,350.8596700313231,225.4941885614298,366.4192645005881,263.47255965601676,405.0,0.0
1968,227.0,204.79005713486418,208.6180901884625,224.99221201916265,277.9949627977328,404.0,0.0
1969,227.0,268.58377866879573,208.92377929576315,296.79506484613614,288.47012500934375,399.0,0.0
1970,227.0,231.13293530103587,213.85687836341663,246.56296522733024,267.8229332004653,398.0,0.0
1971,227.0,609.9911424091688,190.87291731343655,641.526307487426,313.4802410466237,397.0,0.0
1972,227.0,374.5173994189855,248.18141280510474,517.986172002736,298.2109740790311,394.0,13.0
1973,227.0,167.09774628732083,201.30408307732495,200.71375467512314,281.9565104170364,378.0,0.0
1974,228.0,351.51853912633993,224.60603172841408,366.8013269318531,262.3172119665244,405.0,0.0
1975,228.0,204.99027658196945,206.15083166344488,228.76679222452606,280.83783100763804,404.0,0.0
1976,228.0,269.97402388030577,209.59532702200363,297.5400077143899,289.6156173042772,399.0,0.0
1977,228.0,230.81114837256064,216.26730395489892,246.127750125629,268.8326412339898,398.0,0.0
1978,228.0,612.6657780428416,191.6977624393145,641.5059285567461,314.3469490816806,397.0,0.0
1979,228.0,377.6368830537656,248.60049502940325,521.6285679965877,299.038985388767,394.0,13.0
1980,228.0,169.08306231362837,201.6246264690871,201.6996059018752,282.0583797077874,378.0,0.0
1981,229.0,566.1498634055249,219.63675111083916,578.849537313612,251.36324888916084,412.0,0.0
